t,signed,gross,form_b,int_prec,int_rho
28640.0,-0.6453265496306759,7.405836470951721,-0.0022620524978265166,-32400.685375400826,1683.4469883198628
28650.0,-0.6453546368042778,7.406603779650559,-0.002262273512315005,-32417.02972597204,1683.4472378597093
28660.0,-0.6453825992773513,7.407371187793839,-0.0022625026176683605,-32433.37147465991,1683.447487437165
28670.0,-0.6454104774969172,7.408138731781329,-0.0022627278231084347,-32449.71062254858,1683.4477370522063
28680.0,-0.64543828589828,7.408906363804789,-0.0022629674058407545,-32466.04717069681,1683.4479867048099
28690.0,-0.6454660587253573,7.409693811163859,-0.0022632034379057586,-32482.38112014953,1683.4482363949535
28700.0,-0.6454937606935381,7.410481255444123,-0.002263423695694655,-32498.712471942847,1683.4484861226147
28710.0,-0.6455214255218529,7.411268715608064,-0.0022636433714069426,-32515.04122710151,1683.4487358877698
28720.0,-0.6455490644637133,7.412056202101913,-0.0022639111848548055,-32531.367386630543,1683.448985690397
28730.0,-0.6455766868077323,7.412843689494325,-0.0022641218965873122,-32547.690951504173,1683.4492355304733
28740.0,-0.6456042667417144,7.413631171294186,-0.002264357462991029,-32564.01192265499,1683.449485407978
28750.0,-0.6456318354364735,7.414418679064524,-0.002264597569592297,-32580.330300966758,1683.4497353228887
28760.0,-0.6456593696727609,7.4152061860163245,-0.0022648372687399387,-32596.64608727253,1683.4499852751846
28770.0,-0.6456868744936335,7.415993701200107,-0.0022650535102002323,-32612.95928235893,1683.4502352648449
28780.0,-0.6457143818663893,7.416781216707511,-0.0022653014166280627,-32629.26988697551,1683.4504852918487
28790.0,-0.6457418563756638,7.417568759798726,-0.002265544142574072,-32645.577901847602,1683.4507353561758
28800.0,-0.6457693118421873,7.418356299331336,-0.002265755203552544,-32661.883327690797,1683.4509854578062
28810.0,-0.6457967603450968,7.419143867580946,-0.0022659951355308294,-32678.18616522488,1683.4512355967188
28820.0,-0.6458241889750683,7.419931443600574,-0.0022662330884486437,-32694.486415185984,1683.4514857728948
28830.0,-0.6458515885557566,7.420719016519939,-0.00226643803762272,-32710.784078336044,1683.451735986313
28840.0,-0.645878964158678,7.421506589239138,-0.0022666833829134703,-32727.079155469182,1683.4519862369516
28850.0,-0.6459062947768809,7.422294180899729,-0.002266898867674172,-32743.3716474152,1683.452236524792
28860.0,-0.645933632632267,7.4230817599705174,-0.0022671353071928024,-32759.661555040413,1683.4524868498095
28870.0,-0.645960960825509,7.423869365696422,-0.0022673652274534106,-32775.948879246585,1683.4527372119862
28880.0,-0.6459882605928561,7.424656976823953,-0.0022676122607663274,-32792.23362096833,1683.4529876112983
28890.0,-0.6460155193496703,7.425456467693688,-0.0022678454988636076,-32808.515781169706,1683.4532380477242
28900.0,-0.6460427672067097,7.426255948067239,-0.0022680844413116574,-32824.79536084053,1683.4534885212418
28910.0,-0.6460700086427524,7.4270554403859,-0.002268290030770004,-32841.07236099232,1683.453739031828
28920.0,-0.6460972421541394,7.427854934659293,-0.0022685432340949774,-32857.346782654386,1683.4539895794624
28930.0,-0.6461244812196354,7.4286544515682404,-0.0022687551099807024,-32873.618626870004,1683.4542401641204
28940.0,-0.6461516764650576,7.429453960849321,-0.0022689723991788924,-32889.887894693115,1683.4544907857805
28950.0,-0.6461788474395338,7.430253473854838,-0.0022692150669172406,-32906.15458718537,1683.4547414444207
28960.0,-0.6462060172236563,7.431052999187367,-0.002269449701998383,-32922.41870541363,1683.4549921400173
28970.0,-0.6462331402794212,7.431852532725018,-0.00226966553600505,-32938.680250447935,1683.4552428725478
28980.0,-0.6462602846168497,7.432652073623379,-0.0022698778193444014,-32954.939223359936,1683.4554936419909
28990.0,-0.646287391985622,7.433451601984387,-0.002270145225338638,-32971.19562522152,1683.4557444483219
29000.0,-0.6463144842250211,7.434251128727699,-0.002270371885970235,-32987.44945710383,1683.4559952915197
29010.0,-0.6463415357774495,7.435050674577637,-0.002270570956170559,-33003.700720076245,1683.4562461715611
29020.0,-0.6463685775936596,7.435850235753617,-0.002270840632263571,-33019.94941520561,1683.4564970884237
29030.0,-0.6463956176965435,7.436649800389023,-0.0022710522171109915,-33036.19554355522,1683.456748042085
29040.0,-0.646422642692708,7.4374493626790565,-0.0022712607751600444,-33052.43910618379,1683.4569990325235
29050.0,-0.6464496331172673,7.43824894895189,-0.0022714908700436354,-33068.68010414447,1683.4572500597149
29060.0,-0.6464766057075768,7.439048538934132,-0.0022717125830240548,-33084.91853848364,1683.4575011236388
29070.0,-0.6465035436185231,7.439848114712007,-0.002271932258736342,-33101.15441023997,1683.4577522242716
29080.0,-0.6465304752682707,7.440647710069705,-0.0022721756249666214,-33117.387720443294,1683.458003361592
29090.0,-0.6465573877947023,7.441447331852716,-0.002272389945574105,-33133.618470113695,1683.4582545355772
29100.0,-0.6465842928433648,7.442246936613948,-0.0022726167226210237,-33149.84666026095,1683.4585057462057
29110.0,-0.6466111641639308,7.443046558669737,-0.002272817480843514,-33166.072291883866,1683.4587569934556
29120.0,-0.6466380403686331,7.4438461806870215,-0.00227303832070902,-33182.29536597021,1683.4590082773052
29130.0,-0.6466648776983972,7.444645814550752,-0.002273301943205297,-33198.51588349674,1683.4592595977326
29140.0,-0.6466917147698145,7.445445433257475,-0.0022735227830708027,-33214.733845429546,1683.4595109547156
29150.0,-0.6467185384166577,7.446245076630397,-0.0022737403050996363,-33230.94925272471,1683.4597623482332
